date,btcdom_index,constituent_count,divisor
2025-12-30,5056.457004532891,20,2.078843372987482
2025-12-31,5142.422589856911,20,2.078843372987482
2026-01-01,5185.690823020512,20,2.078843372987482
2026-01-02,5184.989185675461,20,2.078843372987482
2026-01-03,4855.13578995606,20,2.078843372987482
2026-01-04,4986.0293160654655,20,2.078843372987482
2026-01-05,4346.127949955527,20,2.078843372987482
2026-01-06,4175.064550084463,20,2.078843372987482
2026-01-07,4250.3001876377,20,2.078843372987482
2026-01-08,4257.436021526717,20,2.078843372987482
2026-01-09,4400.918900863619,20,2.078843372987482
2026-01-10,4395.254610803504,20,2.078843372987482
2026-01-11,4310.499423628241,20,2.078843372987482
2026-01-12,4309.748237581937,20,2.078843372987482
2026-01-13,4345.160050312169,20,2.078843372987482
2026-01-14,4556.364797203512,20,2.078843372987482
2026-01-15,4553.037674059369,20,2.078843372987482
2026-01-16,4634.078214986039,20,2.078843372987482
2026-01-17,4616.621692856582,20,2.078843372987482
2026-01-18,4615.00061119366,20,2.078843372987482
2026-01-19,4702.422266755354,20,2.078843372987482
2026-01-20,5101.729554395469,20,2.078843372987482
2026-01-21,4866.282984032713,20,2.078843372987482
2026-01-22,4918.231091604035,20,2.078843372987482
2026-01-23,4915.1986348139335,20,2.078843372987482
2026-01-24,4976.4639810415365,20,2.078843372987482
2026-01-25,5178.168229816612,20,2.078843372987482
2026-01-26,5077.589073814274,20,2.078843372987482
2026-01-27,5016.910343251282,20,2.078843372987482
2026-01-28,4938.380099949323,20,2.078843372987482
2026-01-29,5000.0,20,2.078843372987482
